qin,cin
0.0,0.0
0.05572137343566667,23.904291444460615
0.14767289000666667,24.144648464565623
0.23260252543333335,24.15003440825967
0.3065591017666667,24.14238239415614
0.3693588279666667,24.11434968710611
0.425594192,24.0735226343115
0.4784951564666667,24.02800709436593
0.5301153183,23.980785633035953
0.6221676936666666,23.95947736590502
1.0209998416666666,24.049296787497983
1.5501112096666667,24.079507334634698
2.0509477903333333,24.060678837200328
2.4957610970000004,24.024564544305164
2.879645359,23.984988094800755
3.195230809666667,23.947302086451618
3.4460074413333337,23.912346967312043
3.660012140333334,23.882010946465197
3.8664075303333334,23.85647956497034
4.060563697333333,23.835236734466502
4.244157235666667,23.817930806392017
4.4196846590000005,23.80420311861518
4.589034683333334,23.793407455671712
4.753967035666666,23.78472100674993
4.915410935,23.778022257888185
5.074334861,23.773045705972876
5.231366069666667,23.76909150021065
5.387085084333333,23.76614888777922
5.541794291333333,23.764116544235424
5.696105216333334,23.762358640453296
5.850126904333333,23.760377103292726
6.0042468226666665,23.757682590031504
6.162556423000001,23.753919664472857
6.41780013,23.756247562920425
6.833201749333334,23.765293181787758
7.3674570443333325,23.774322040749045
7.980353540333334,23.780556798596205
8.640947107333334,23.76885617959798
8.9563597,23.758902748638423
9.325837623333333,23.756284132848332
10.018352046666665,22.504076179393294
10.81627849,22.45504146470908
11.812919550666665,22.337335932804397
13.201746621,22.19667636574182
14.989867125666665,22.080670559774635
17.668279803333334,21.920315563229536
22.8150242,21.738916855267075
71.27324541,20.838704384527606
122.34068983333331,16.409449617631385
46.48151968,12.092629635915168
36.092043206666666,13.406947278285847
31.753215208333334,13.90076523513799
29.109128784666666,13.83384224028619
27.035458175999995,13.720819444392818
25.306469081333333,13.622124174430375
23.80752078233333,13.513470339370556
22.501457923,13.399725915123653
21.443284552999998,13.2494068645674
20.61865273333333,13.062867748382843
19.933691725666666,12.875231245726875
19.345950634999998,12.693853839426971
18.828606597999997,12.51739057537092
18.377078760333333,12.30287087551867
17.863410928666667,12.042723577368962
17.103418612,11.74645923514656
16.05165068166667,11.348676804941178
14.92796552,10.88502123377613
13.703538479666667,10.375981084272992
13.147964948333334,10.000013900457386
12.781476961333333,9.669458520607014
12.460581744333334,9.355589906095041
12.154895769666666,9.054094155274532
11.853541225999999,8.764784585641593
